# 'Elapsed time',' I',' II',' RESP',' SCG'
# 'hh:mm:ss.mmm','mV','mV','mV','mV'
'0:02.470',0.56520935,0.18341237,0.55663001,1.31241515
'0:02.470',0.57680415,0.18341237,0.55694747,1.28155390
'0:02.470',0.58869549,0.18341237,0.55724051,1.25109872
'0:02.471',0.60029029,0.18341237,0.55755797,1.22064354
'0:02.471',0.61218163,0.18341237,0.55785101,1.19018836
'0:02.471',0.62410262,0.18341237,0.55785101,1.15973319
'0:02.471',0.63599397,0.18310779,0.55816847,1.15973319
'0:02.471',0.64758876,0.18310779,0.55846151,1.12927801
'0:02.472',0.65950976,0.18280321,0.55877897,1.09882283
'0:02.472',0.67140110,0.18249863,0.55907201,1.09882283
'0:02.472',0.68329244,0.18219405,0.55938947,1.06796158
'0:02.472',0.69488724,0.18188947,0.55968251,1.03750640
'0:02.472',0.70680823,0.18158489,0.55968251,1.00705123
'0:02.473',0.71869957,0.18097573,0.55999997,1.00705123
'0:02.473',0.73029437,0.18036657,0.56029301,0.94614087
'0:02.473',0.74188917,0.17975741,0.56061047,0.91568569
'0:02.473',0.75348397,0.17914825,0.56090351,0.88482444
'0:02.473',0.76507877,0.17853909,0.56122097,0.85436927
'0:02.474',0.77667356,0.17761151,0.56151401,0.82391409
'0:02.474',0.78826836,0.17669777,0.56151401,0.79345891
'0:02.474',0.79956662,0.17578403,0.56183147,0.76300373
'0:02.474',0.81086488,0.17487029,0.56212451,0.70209338
'0:02.474',0.82216313,0.17365197,0.56244197,0.67123213
'0:02.475',0.83343173,0.17243365,0.56273501,0.64077695
'0:02.475',0.84472999,0.17121533,0.56305247,0.61032177
'0:02.475',0.85573170,0.16967859,0.56334551,0.57986659
'0:02.475',0.86670376,0.16815569,0.56334551,0.54941142
'0:02.475',0.87737928,0.16632821,0.56366297,0.51895624
'0:02.476',0.88808445,0.16450074,0.56395602,0.48809499
'0:02.476',0.89875997,0.16265941,0.56427348,0.45763981
'0:02.476',0.90913895,0.16052736,0.56456652,0.42718463
'0:02.476',0.91951792,0.15839530,0.56488398,0.39672945
'0:02.476',0.92989690,0.15594481,0.56517702,0.33581910
'0:02.477',0.93994968,0.15320360,0.56517702,0.30536392
'0:02.477',0.94970591,0.15046238,0.56549448,0.27450267
'0:02.477',0.95949180,0.14740274,0.56578752,0.24404749
'0:02.477',0.96895150,0.14435694,0.56610498,0.21359232
'0:02.477',0.97841119,0.14099272,0.56639802,0.18313714
'0:02.478',0.98757435,0.13764234,0.56671548,0.15268196
'0:02.478',0.99641130,0.13397354,0.56671548,0.15268196
'0:02.478',1.00524826,0.13001401,0.56700852,0.12222678
'0:02.478',1.01349213,0.12604062,0.56732598,0.12222678
'0:02.478',1.02173600,0.12177651,0.56761902,0.12222678
'0:02.479',1.02968333,0.11719397,0.56793648,0.12222678
'0:02.479',1.03730447,0.11261143,0.56822952,0.12222678
'0:02.479',1.04462906,0.10743357,0.56822952,0.12222678
'0:02.479',1.05165711,0.10254645,0.56854698,0.12222678
'0:02.479',1.05865550,0.09705017,0.56884002,0.12222678
'0:02.480',1.06506081,0.09155389,0.56915748,0.12222678
'0:02.480',1.07116958,0.08575303,0.56945052,0.12222678
'0:02.480',1.07698181,0.07996602,0.56976798,0.12222678
'0:02.480',1.08246784,0.07386058,0.56976798,0.12222678
'0:02.480',1.08765732,0.06745056,0.57006102,0.12222678
'0:02.481',1.09222407,0.06104054,0.57037848,0.12222678
'0:02.481',1.09682048,0.05432595,0.57067152,0.12222678
'0:02.481',1.10079414,0.04730677,0.57098898,0.12222678
'0:02.481',1.10473815,0.04028759,0.57128202,0.12222678
'0:02.481',1.10811873,0.03296383,0.57128202,0.12222678
'0:02.482',1.11114346,0.02533549,0.57159948,0.12222678
'0:02.482',1.11360476,0.01770716,0.57189252,0.09136553
'0:02.482',1.11573987,0.01007882,0.57220998,0.09136553
'0:02.482',1.11757843,0.00214590,0.57250302,0.09136553
'0:02.482',1.11909079,-0.00609159,0.57250302,0.06091036
'0:02.483',1.12030662,-0.01434294,0.57282048,0.06091036
'0:02.483',1.12092936,-0.02258043,0.57311352,0.03045518
'0:02.483',1.12092936,-0.03112251,0.57343098,0.00000000
'0:02.483',1.12092936,-0.03996917,0.57372402,-0.03045518
'0:02.483',1.12030662,-0.04851124,0.57404148,-0.06091036
'0:02.484',1.11909079,-0.05737174,0.57404148,-0.09136553
'0:02.484',1.11787497,-0.06652298,0.57433452,-0.12222678
'0:02.484',1.11603641,-0.07536964,0.57465199,-0.18313714
'0:02.484',1.11360476,-0.08453472,0.57494503,-0.21359232
'0:02.484',1.11084692,-0.09368595,0.57526249,-0.27450267
'0:02.485',1.10779254,-0.10314177,0.57526249,-0.30536392
'0:02.485',1.10414507,-0.11229300,0.57555553,-0.33581910
'0:02.485',1.10046795,-0.12176266,0.57587299,-0.36627428
'0:02.485',1.09590120,-0.13121848,0.57616603,-0.39672945
'0:02.485',1.09133445,-0.14036972,0.57648349,-0.42718463
'0:02.486',1.08614496,-0.14983938,0.57648349,-0.45763981
'0:02.486',1.08033273,-0.15929519,0.57677653,-0.45763981
'0:02.486',1.07455016,-0.16875101,0.57709399,-0.48809499
'0:02.486',1.06811520,-0.17822067,0.57738703,-0.51895624
'0:02.486',1.06141334,-0.18767648,0.57770449,-0.54941142
'0:02.487',1.05438529,-0.19682772,0.57770449,-0.54941142
'0:02.487',1.04676416,-0.20629738,0.57799753,-0.57986659
'0:02.487',1.03881683,-0.21544862,0.57831499,-0.57986659
'0:02.487',1.03060261,-0.22490443,0.57860803,-0.57986659
'0:02.487',1.02203255,-0.23406951,0.57860803,-0.57986659
'0:02.488',1.01319559,-0.24291617,0.57892549,-0.57986659
'0:02.488',1.00403244,-0.25206740,0.57921853,-0.57986659
'0:02.488',0.99427620,-0.26091406,0.57953599,-0.61032177
'0:02.488',0.98419377,-0.26977456,0.57982903,-0.61032177
'0:02.488',0.97414099,-0.27831664,0.57982903,-0.64077695
'0:02.489',0.96346547,-0.28716329,0.58014649,-0.67123213
'0:02.489',0.95246376,-0.29540079,0.58043953,-0.70209338
'0:02.489',0.94149170,-0.30363829,0.58075699,-0.73254855
'0:02.489',0.92989690,-0.31188963,0.58075699,-0.76300373
'0:02.489',0.91797590,-0.31982255,0.58105003,-0.82391409
'0:02.490',0.90608456,-0.32775546,0.58136749,-0.85436927
'0:02.490',0.89357048,-0.33538380,0.58166053,-0.88482444
'0:02.490',0.88105640,-0.34270756,0.58166053,-0.94614087
'0:02.490',0.86824578,-0.35003132,0.58197799,-0.97659605
'0:02.490',0.85510897,-0.35705049,0.58227103,-1.00705123
'0:02.491',0.84167561,-0.36406967,0.58258849,-1.03750640
'0:02.491',0.82794570,-0.37047969,0.58288153,-1.09882283
'0:02.491',0.81421580,-0.37688971,0.58288153,-1.12927801
'0:02.491',0.80018936,-0.38299515,0.58319899,-1.19018836
'0:02.491',0.78583672,-0.38908674,0.58349203,-1.25109872
'0:02.492',0.77148408,-0.39458302,0.58380949,-1.31241515
'0:02.492',0.75683489,-0.40007930,0.58380949,-1.37332550
'0:02.492',0.74218571,-0.40527100,0.58410253,-1.46469104
'0:02.492',0.72723999,-0.41014428,0.58441999,-1.52600746
'0:02.492',0.71199772,-0.41472682,0.58471303,-1.61737300
'0:02.493',0.69672580,-0.41900478,0.58471303,-1.70914460
'0:02.493',0.68148353,-0.42326889,0.58503050,-1.77005496
'0:02.493',0.66591507,-0.42693770,0.58532354,-1.86142049
'0:02.493',0.65064315,-0.43059265,0.58564100,-1.95319210
'0:02.493',0.63507468,-0.43395687,0.58564100,-2.04455763
'0:02.494',0.61920968,-0.43669809,0.58593404,-2.10587406
'0:02.494',0.60364122,-0.43945315,0.58625150,-2.19723959
'0:02.494',0.58807275,-0.44188979,0.58625150,-2.28901120
'0:02.494',0.57220775,-0.44402185,0.58654454,-2.34992155
'0:02.494',0.55663928,-0.44586317,0.58686200,-2.41083191
'0:02.495',0.54110047,-0.44738607,0.58715504,-2.47174226
'0:02.495',0.52520582,-0.44890897,0.58715504,-2.53305869
'0:02.495',0.50966701,-0.44982271,0.58747250,-2.59396905
'0:02.495',0.49439508,-0.45073645,0.58776554,-2.65487940
'0:02.495',0.47882662,-0.45104103,0.58808300,-2.71619583
'0:02.496',0.46358435,-0.45134561,0.58808300,-2.77710618
'0:02.496',0.44831243,-0.45134561,0.58837604,-2.83801654
'0:02.496',0.43336671,-0.45073645,0.58869350,-2.89933297
'0:02.496',0.41842098,-0.45043187,0.58869350,-2.92978814
'0:02.496',0.40344561,-0.44951813,0.58898654,-2.99069850
'0:02.497',0.38879642,-0.44829981,0.58930400,-3.02115368
'0:02.497',0.37414724,-0.44708149,0.58959704,-3.08247010
'0:02.497',0.35982425,-0.44554475,0.58959704,-3.11292528
'0:02.497',0.34576816,-0.44371727,0.58991450,-3.14338046
'0:02.497',0.33174171,-0.44158521,0.59020754,-3.20429082
'0:02.498',0.31801181,-0.43945315,0.59020754,-3.23474600
'0:02.498',0.30428191,-0.43700267,0.59052500,-3.29606242
'0:02.498',0.29084855,-0.43426145,0.59081804,-3.32651760
'0:02.498',0.27771173,-0.43120181,0.59113550,-3.38742796
'0:02.498',0.26460457,-0.42815601,0.59113550,-3.41788313
'0:02.499',0.25179395,-0.42480564,0.59142854,-3.47919956
'0:02.499',0.23927987,-0.42144142,0.59174600,-3.50965474
'0:02.499',0.22676579,-0.41778646,0.59174600,-3.57056509
'0:02.499',0.21484479,-0.41411766,0.59203904,-3.60102027
'0:02.499',0.20295345,-0.40983970,0.59235650,-3.66193063
'0:02.500',0.19135865,-0.40588016,0.59235650,-3.69279188
'0:02.500',0.17976386,-0.40160220,0.59264954,-3.75370223
'0:02.500',0.16846560,-0.39733808,0.59296700,-3.78415741
'0:02.500',0.15779008,-0.39275554,0.59296700,-3.81461259
'0:02.500',0.14711456,-0.38817300,0.59326004,-3.87592901
'0:02.501',0.13673559,-0.38329973,0.59357750,-3.90638419
'0:02.501',0.12635661,-0.37841261,0.59357750,-3.93683937
'0:02.501',0.11660038,-0.37352549,0.59387054,-3.96729455
'0:02.501',0.10681449,-0.36865221,0.59418800,-3.99774973
'0:02.501',0.09735479,-0.36346051,0.59448104,-4.02820491
'0:02.502',0.08822129,-0.35826881,0.59448104,-4.05866008
'0:02.502',0.07935468,-0.35307711,0.59477408,-4.08952133
'0:02.502',0.07051773,-0.34789926,0.59509154,-4.11997651
'0:02.502',0.06194766,-0.34240298,0.59509154,-4.15043169
'0:02.502',0.05373344,-0.33721128,0.59538458,-4.21134204
'0:02.503',0.04578611,-0.33171500,0.59570205,-4.24179722
'0:02.503',0.03816498,-0.32623257,0.59570205,-4.30311365
'0:02.503',0.03054384,-0.32073629,0.59599509,-4.33356883
'0:02.503',0.02321925,-0.31524001,0.59631255,-4.39447918
'0:02.503',0.01619120,-0.30974373,0.59631255,-4.42493436
'0:02.504',0.00945969,-0.30456587,0.59660559,-4.48625079
'0:02.504',0.00275784,-0.29906959,0.59660559,-4.51670596
'0:02.504',-0.00364747,-0.29357331,0.59692305,-4.54716114
'0:02.504',-0.01005278,-0.28807703,0.59721609,-4.60807150
'0:02.504',-0.01586501,-0.28258075,0.59721609,-4.63852668
'0:02.505',-0.02164758,-0.27709832,0.59753355,-4.66938792
'0:02.505',-0.02745980,-0.27190662,0.59782659,-4.69984310
'0:02.505',-0.03294583,-0.26641034,0.59782659,-4.73029828
'0:02.505',-0.03813532,-0.26121864,0.59814405,-4.76075346
'0:02.505',-0.04332481,-0.25604079,0.59843709,-4.76075346
'0:02.506',-0.04821775,-0.25084909,0.59843709,-4.79120864
'0:02.506',-0.05278450,-0.24565739,0.59875455,-4.82166382
'0:02.506',-0.05735125,-0.24047953,0.59904759,-4.82166382
'0:02.506',-0.06162146,-0.23528783,0.59904759,-4.82166382
'0:02.506',-0.06592132,-0.23040071,0.59936505,-4.82166382
'0:02.507',-0.06986533,-0.22551359,0.59936505,-4.82166382
'0:02.507',-0.07354246,-0.22064032,0.59965809,-4.85211899
'0:02.507',-0.07718992,-0.21575320,0.59997555,-4.85211899
'0:02.507',-0.08086705,-0.21086608,0.59997555,-4.85211899
'0:02.507',-0.08392143,-0.20629738,0.60026859,-4.85211899
'0:02.508',-0.08697581,-0.20171484,0.60058605,-4.85211899
'0:02.508',-0.09003020,-0.19713230,0.60058605,-4.85211899
'0:02.508',-0.09275839,-0.19256360,0.60087909,-4.82166382
'0:02.508',-0.09551623,-0.18798106,0.60087909,-4.82166382
'0:02.508',-0.09794787,-0.18371695,0.60119655,-4.82166382
'0:02.509',-0.10008298,-0.17943899,0.60148959,-4.82166382
'0:02.509',-0.10221808,-0.17516103,0.60148959,-4.82166382
'0:02.509',-0.10435319,-0.17089691,0.60180705,-4.82166382
'0:02.509',-0.10619175,-0.16692353,0.60180705,-4.82166382
'0:02.509',-0.10770411,-0.16296399,0.60210009,-4.85211899
'0:02.510',-0.10924613,-0.15899061,0.60241755,-4.85211899
'0:02.510',-0.11075850,-0.15501723,0.60241755,-4.85211899
'0:02.510',-0.11230052,-0.15105769,0.60271059,-4.82166382
'0:02.510',-0.11351634,-0.14738889,0.60271059,-4.82166382
'0:02.510',-0.11473216,-0.14373394,0.60302805,-4.79120864
'0:02.511',-0.11565144,-0.14006514,0.60332109,-4.79120864
'0:02.511',-0.11657072,-0.13641018,0.60332109,-4.76075346
'0:02.511',-0.11749000,-0.13304596,0.60363855,-4.69984310
'0:02.511',-0.11808309,-0.12939100,0.60363855,-4.66938792
'0:02.511',-0.11900237,-0.12602678,0.60393159,-4.63852668
'0:02.512',-0.11962511,-0.12298098,0.60424905,-4.60807150
'0:02.512',-0.12021819,-0.11961676,0.60424905,-4.54716114
'0:02.512',-0.12084093,-0.11657096,0.60454209,-4.51670596
'0:02.512',-0.12113747,-0.11322059,0.60454209,-4.48625079
'0:02.512',-0.12176021,-0.11016095,0.60485955,-4.45538954
'0:02.513',-0.12205675,-0.10711515,0.60485955,-4.42493436
'0:02.513',-0.12235329,-0.10436009,0.60515259,-4.42493436
'0:02.513',-0.12267949,-0.10131429,0.60547005,-4.39447918
'0:02.513',-0.12297603,-0.09857307,0.60547005,-4.39447918
'0:02.513',-0.12327257,-0.09581801,0.60576309,-4.36402400
'0:02.514',-0.12327257,-0.09307679,0.60576309,-4.36402400
'0:02.514',-0.12359877,-0.09032173,0.60608055,-4.33356883
'0:02.514',-0.12359877,-0.08788509,0.60608055,-4.33356883
'0:02.514',-0.12389531,-0.08514388,0.60637360,-4.30311365
'0:02.514',-0.12389531,-0.08269339,0.60669106,-4.30311365
'0:02.515',-0.12389531,-0.08025676,0.60669106,-4.30311365
'0:02.515',-0.12389531,-0.07782012,0.60698410,-4.27265847
'0:02.515',-0.12389531,-0.07536964,0.60698410,-4.27265847
'0:02.515',-0.12419186,-0.07293300,0.60730156,-4.27265847
'0:02.515',-0.12389531,-0.07080094,0.60730156,-4.24179722
'0:02.516',-0.12389531,-0.06835046,0.60759460,-4.24179722
'0:02.516',-0.12389531,-0.06621840,0.60759460,-4.21134204
'0:02.516',-0.12389531,-0.06408634,0.60791206,-4.21134204
'0:02.516',-0.12389531,-0.06194044,0.60791206,-4.18088687
'0:02.516',-0.12389531,-0.05980838,0.60820510,-4.15043169
'0:02.517',-0.12359877,-0.05767632,0.60852256,-4.11997651
'0:02.517',-0.12359877,-0.05553042,0.60852256,-4.11997651
'0:02.517',-0.12327257,-0.05370294,0.60881560,-4.08952133
'0:02.517',-0.12327257,-0.05157088,0.60881560,-4.05866008
'0:02.517',-0.12327257,-0.04974341,0.60913306,-4.02820491
'0:02.518',-0.12297603,-0.04790208,0.60913306,-4.02820491
'0:02.518',-0.12297603,-0.04607460,0.60942610,-3.99774973
'0:02.518',-0.12267949,-0.04424713,0.60942610,-3.96729455
'0:02.518',-0.12235329,-0.04241965,0.60974356,-3.93683937
'0:02.518',-0.12235329,-0.04057832,0.60974356,-3.90638419
'0:02.519',-0.12205675,-0.03905543,0.61003660,-3.90638419
'0:02.519',-0.12205675,-0.03722795,0.61003660,-3.87592901
'0:02.519',-0.12176021,-0.03570505,0.61035406,-3.84506777
'0:02.519',-0.12143401,-0.03416831,0.61035406,-3.81461259
'0:02.519',-0.12113747,-0.03264541,0.61064710,-3.78415741
'0:02.520',-0.12113747,-0.03112251,0.61064710,-3.75370223
'0:02.520',-0.12084093,-0.02959961,0.61096456,-3.72324705
'0:02.520',-0.12054439,-0.02807671,0.61096456,-3.69279188
'0:02.520',-0.12021819,-0.02684455,0.61125760,-3.66193063
'0:02.520',-0.11992165,-0.02532165,0.61125760,-3.63147545
'0:02.521',-0.11962511,-0.02410333,0.61157506,-3.60102027
'0:02.521',-0.11929891,-0.02288501,0.61157506,-3.54010992
'0:02.521',-0.11900237,-0.02136211,0.61186810,-3.50965474
'0:02.521',-0.11870583,-0.02043453,0.61186810,-3.47919956
'0:02.521',-0.11840928,-0.01921621,0.61218556,-3.41788313
'0:02.522',-0.11808309,-0.01799789,0.61218556,-3.35697278
'0:02.522',-0.11778654,-0.01677957,0.61247860,-3.29606242
'0:02.522',-0.11749000,-0.01586583,0.61247860,-3.26520117
'0:02.522',-0.11686726,-0.01464752,0.61279606,-3.20429082
'0:02.522',-0.11657072,-0.01373378,0.61279606,-3.14338046
'0:02.523',-0.11627418,-0.01280619,0.61308910,-3.08247010
'0:02.523',-0.11565144,-0.01189245,0.61308910,-3.02115368
'0:02.523',-0.11535490,-0.01097871,0.61340656,-2.99069850
'0:02.523',-0.11473216,-0.01006498,0.61340656,-2.92978814
'0:02.523',-0.11443562,-0.00945582,0.61369960,-2.86847172
'0:02.524',-0.11381288,-0.00854208,0.61369960,-2.83801654
'0:02.524',-0.11321980,-0.00793292,0.61401706,-2.80756136
'0:02.524',-0.11289360,-0.00701918,0.61401706,-2.77710618
'0:02.524',-0.11230052,-0.00641002,0.61431010,-2.74665101
'0:02.524',-0.11197432,-0.00578701,0.61431010,-2.71619583
'0:02.525',-0.11138123,-0.00517786,0.61431010,-2.68574065
'0:02.525',-0.11075850,-0.00456870,0.61462756,-2.65487940
'0:02.525',-0.11046195,-0.00395954,0.61462756,-2.62442422
'0:02.525',-0.10983922,-0.00365496,0.61492060,-2.59396905
'0:02.525',-0.10924613,-0.00304580,0.61492060,-2.56351387
'0:02.526',-0.10894959,-0.00274122,0.61523806,-2.53305869
'0:02.526',-0.10832685,-0.00213206,0.61523806,-2.53305869
'0:02.526',-0.10770411,-0.00182748,0.61553110,-2.50260351
'0:02.526',-0.10740757,-0.00121832,0.61553110,-2.47174226
'0:02.526',-0.10681449,-0.00091374,0.61584856,-2.41083191
'0:02.527',-0.10648829,-0.00060916,0.61584856,-2.38037673
'0:02.527',-0.10589520,-0.00030458,0.61584856,-2.34992155
'0:02.527',-0.10527247,0.00000000,0.61614160,-2.28901120
'0:02.527',-0.10497592,0.00030458,0.61614160,-2.25814995
'0:02.527',-0.10435319,0.00030458,0.61645906,-2.19723959
'0:02.528',-0.10405664,0.00060916,0.61645906,-2.16678441
'0:02.528',-0.10343390,0.00092758,0.61675211,-2.10587406
'0:02.528',-0.10313736,0.00092758,0.61675211,-2.04455763
'0:02.528',-0.10251462,0.00123216,0.61675211,-1.98364727
'0:02.528',-0.10221808,0.00123216,0.61706957,-1.92273692
'0:02.529',-0.10162500,0.00123216,0.61706957,-1.89228174
'0:02.529',-0.10100226,0.00153674,0.61736261,-1.83096531
'0:02.529',-0.10070572,0.00153674,0.61736261,-1.77005496
'0:02.529',-0.10008298,0.00153674,0.61768007,-1.70914460
'0:02.529',-0.09978644,0.00153674,0.61768007,-1.64782818
'0:02.530',-0.09916370,0.00153674,0.61768007,-1.58691782
'0:02.530',-0.09886716,0.00153674,0.61797311,-1.52600746
'0:02.530',-0.09824442,0.00153674,0.61797311,-1.49555229
'0:02.530',-0.09765133,0.00153674,0.61829057,-1.43423586
'0:02.530',-0.09732514,0.00153674,0.61829057,-1.40378068
'0:02.531',-0.09673205,0.00153674,0.61858361,-1.37332550
'0:02.531',-0.09643551,0.00153674,0.61858361,-1.31241515
'0:02.531',-0.09581277,0.00153674,0.61858361,-1.28155390
'0:02.531',-0.09519003,0.00153674,0.61890107,-1.25109872
'0:02.531',-0.09489349,0.00153674,0.61890107,-1.19018836
'0:02.532',-0.09430041,0.00153674,0.61919411,-1.15973319
'0:02.532',-0.09397421,0.00153674,0.61919411,-1.09882283
'0:02.532',-0.09338113,0.00153674,0.61919411,-1.06796158
'0:02.532',-0.09305493,0.00123216,0.61951157,-1.00705123
'0:02.532',-0.09246184,0.00123216,0.61951157,-0.94614087
'0:02.533',-0.09216530,0.00123216,0.61980461,-0.91568569
'0:02.533',-0.09154256,0.00123216,0.61980461,-0.85436927
'0:02.533',-0.09091983,0.00123216,0.61980461,-0.79345891
'0:02.533',-0.09062328,0.00123216,0.62012207,-0.76300373
'0:02.533',-0.09003020,0.00123216,0.62012207,-0.70209338
'0:02.534',-0.08970400,0.00123216,0.62041511,-0.67123213
'0:02.534',-0.08911092,0.00092758,0.62041511,-0.64077695
'0:02.534',-0.08878472,0.00092758,0.62041511,-0.61032177
'0:02.534',-0.08819164,0.00092758,0.62073257,-0.54941142
'0:02.534',-0.08786544,0.00092758,0.62073257,-0.51895624
'0:02.535',-0.08727236,0.00092758,0.62073257,-0.48809499
'0:02.535',-0.08664962,0.00092758,0.62102561,-0.45763981
'0:02.535',-0.08635308,0.00092758,0.62102561,-0.42718463
'0:02.535',-0.08573034,0.00092758,0.62134307,-0.36627428
'0:02.535',-0.08543380,0.00123216,0.62134307,-0.33581910
'0:02.536',-0.08484071,0.00123216,0.62134307,-0.27450267
'0:02.536',-0.08451451,0.00123216,0.62163611,-0.24404749
'0:02.536',-0.08392143,0.00123216,0.62163611,-0.18313714
'0:02.536',-0.08359523,0.00123216,0.62163611,-0.15268196
'0:02.536',-0.08329869,0.00153674,0.62195357,-0.09136553
'0:02.537',-0.08270561,0.00153674,0.62195357,-0.03045518
'0:02.537',-0.08237941,0.00153674,0.62195357,0.00000000
'0:02.537',-0.08208287,0.00184132,0.62224661,0.06091036
'0:02.537',-0.08146013,0.00184132,0.62224661,0.09136553
'0:02.537',-0.08116359,0.00184132,0.62256407,0.12222678
'0:02.538',-0.08086705,0.00214590,0.62256407,0.18313714
'0:02.538',-0.08054085,0.00214590,0.62256407,0.21359232
'0:02.538',-0.07994777,0.00245048,0.62285711,0.24404749
'0:02.538',-0.07965122,0.00245048,0.62285711,0.30536392
'0:02.538',-0.07932503,0.00245048,0.62285711,0.33581910
'0:02.539',-0.07902848,0.00275506,0.62317457,0.36627428
'0:02.539',-0.07873194,0.00275506,0.62317457,0.36627428
'0:02.539',-0.07840575,0.00305964,0.62317457,0.39672945
'0:02.539',-0.07810920,0.00305964,0.62346761,0.42718463
'0:02.539',-0.07781266,0.00305964,0.62346761,0.42718463
'0:02.540',-0.07751612,0.00336422,0.62346761,0.45763981
'0:02.540',-0.07718992,0.00336422,0.62378507,0.45763981
'0:02.540',-0.07689338,0.00336422,0.62378507,0.48809499
'0:02.540',-0.07659684,0.00366880,0.62378507,0.48809499
'0:02.540',-0.07627064,0.00366880,0.62407811,0.48809499
'0:02.541',-0.07627064,0.00366880,0.62407811,0.51895624
'0:02.541',-0.07597410,0.00366880,0.62407811,0.51895624
'0:02.541',-0.07567756,0.00397338,0.62439557,0.51895624
'0:02.541',-0.07538102,0.00397338,0.62439557,0.51895624
'0:02.541',-0.07505482,0.00397338,0.62439557,0.54941142
'0:02.542',-0.07505482,0.00397338,0.62468861,0.54941142
'0:02.542',-0.07475828,0.00427796,0.62468861,0.54941142
'0:02.542',-0.07446174,0.00427796,0.62468861,0.54941142
'0:02.542',-0.07446174,0.00427796,0.62500607,0.54941142
'0:02.542',-0.07413554,0.00427796,0.62500607,0.57986659
'0:02.543',-0.07413554,0.00458254,0.62500607,0.57986659
'0:02.543',-0.07383900,0.00458254,0.62529911,0.57986659
'0:02.543',-0.07383900,0.00458254,0.62529911,0.57986659
'0:02.543',-0.07354246,0.00488712,0.62529911,0.57986659
